id,"name","description","category","subcategory","type","subtype","startdatetime","status","lastmodifiedby","lastmodifieddatetime","domain","recordtype_id"
2377,,,,,,,"2016-07-01 00:14:35","Active","echasin","2016-07-01 00:00:00","DEMO",300
2378,,,,,,,"2016-07-01 00:14:36","Active","echasin","2016-07-01 00:00:00","DEMO",300
2379,,,,,,,"2016-07-01 00:14:37","Active","echasin","2016-07-01 00:00:00","DEMO",300
2380,,,,,,,"2016-07-01 00:14:38","Active","echasin","2016-07-01 00:00:00","DEMO",300
2381,,,,,,,"2016-07-01 00:14:39","Active","echasin","2016-07-01 00:00:00","DEMO",300
2382,,,,,,,"2016-07-01 00:14:40","Active","echasin","2016-07-01 00:00:00","DEMO",300
2383,,,,,,,"2016-07-01 00:14:41","Active","echasin","2016-07-01 00:00:00","DEMO",300
2384,,,,,,,"2016-07-01 00:14:42","Active","echasin","2016-07-01 00:00:00","DEMO",300
2385,,,,,,,"2016-07-01 00:14:43","Active","echasin","2016-07-01 00:00:00","DEMO",300
2386,,,,,,,"2016-07-01 00:14:44","Active","echasin","2016-07-01 00:00:00","DEMO",300
2387,,,,,,,"2016-07-01 00:14:45","Active","echasin","2016-07-01 00:00:00","DEMO",300
2388,,,,,,,"2016-07-01 00:14:46","Active","echasin","2016-07-01 00:00:00","DEMO",300
2389,,,,,,,"2016-07-01 00:14:47","Active","echasin","2016-07-01 00:00:00","DEMO",300
2390,,,,,,,"2016-07-01 00:14:48","Active","echasin","2016-07-01 00:00:00","DEMO",300
2391,,,,,,,"2016-07-01 00:14:49","Active","echasin","2016-07-01 00:00:00","DEMO",300
2392,,,,,,,"2016-07-01 00:14:50","Active","echasin","2016-07-01 00:00:00","DEMO",300
2393,,,,,,,"2016-07-01 00:14:51","Active","echasin","2016-07-01 00:00:00","DEMO",300
2394,,,,,,,"2016-07-01 00:14:52","Active","echasin","2016-07-01 00:00:00","DEMO",300
2395,,,,,,,"2016-07-01 00:14:53","Active","echasin","2016-07-01 00:00:00","DEMO",300
2396,,,,,,,"2016-07-01 00:14:54","Active","echasin","2016-07-01 00:00:00","DEMO",300
2397,,,,,,,"2016-07-01 00:14:55","Active","echasin","2016-07-01 00:00:00","DEMO",300
2398,,,,,,,"2016-07-01 00:14:56","Active","echasin","2016-07-01 00:00:00","DEMO",300
2399,,,,,,,"2016-07-01 00:14:57","Active","echasin","2016-07-01 00:00:00","DEMO",300
2400,,,,,,,"2016-07-01 00:14:58","Active","echasin","2016-07-01 00:00:00","DEMO",300
2401,,,,,,,"2016-07-01 00:14:59","Active","echasin","2016-07-01 00:00:00","DEMO",300
2402,,,,,,,"2016-07-01 00:14:60","Active","echasin","2016-07-01 00:00:00","DEMO",300
2403,,,,,,,"2016-07-01 00:15:00","Active","echasin","2016-07-01 00:00:00","DEMO",300
2404,,,,,,,"2016-07-01 00:15:01","Active","echasin","2016-07-01 00:00:00","DEMO",300
2405,,,,,,,"2016-07-01 00:15:02","Active","echasin","2016-07-01 00:00:00","DEMO",300
2406,,,,,,,"2016-07-01 00:15:03","Active","echasin","2016-07-01 00:00:00","DEMO",300
2407,,,,,,,"2016-07-01 00:15:04","Active","echasin","2016-07-01 00:00:00","DEMO",300
2408,,,,,,,"2016-07-01 00:15:05","Active","echasin","2016-07-01 00:00:00","DEMO",300
2409,,,,,,,"2016-07-01 00:15:06","Active","echasin","2016-07-01 00:00:00","DEMO",300
2410,,,,,,,"2016-07-01 00:15:07","Active","echasin","2016-07-01 00:00:00","DEMO",300
2411,,,,,,,"2016-07-01 00:15:08","Active","echasin","2016-07-01 00:00:00","DEMO",300
2412,,,,,,,"2016-07-01 00:15:09","Active","echasin","2016-07-01 00:00:00","DEMO",300
2413,,,,,,,"2016-07-01 00:15:10","Active","echasin","2016-07-01 00:00:00","DEMO",300
2414,,,,,,,"2016-07-01 00:15:11","Active","echasin","2016-07-01 00:00:00","DEMO",300
2415,,,,,,,"2016-07-01 00:15:12","Active","echasin","2016-07-01 00:00:00","DEMO",300
2416,,,,,,,"2016-07-01 00:15:13","Active","echasin","2016-07-01 00:00:00","DEMO",300
2417,,,,,,,"2016-07-01 00:15:14","Active","echasin","2016-07-01 00:00:00","DEMO",300
2418,,,,,,,"2016-07-01 00:15:15","Active","echasin","2016-07-01 00:00:00","DEMO",300
2419,,,,,,,"2016-07-01 00:15:16","Active","echasin","2016-07-01 00:00:00","DEMO",300
2420,,,,,,,"2016-07-01 00:15:17","Active","echasin","2016-07-01 00:00:00","DEMO",300
2421,,,,,,,"2016-07-01 00:15:18","Active","echasin","2016-07-01 00:00:00","DEMO",300
2422,,,,,,,"2016-07-01 00:15:19","Active","echasin","2016-07-01 00:00:00","DEMO",300
2423,,,,,,,"2016-07-01 00:15:20","Active","echasin","2016-07-01 00:00:00","DEMO",300
2424,,,,,,,"2016-07-01 00:15:21","Active","echasin","2016-07-01 00:00:00","DEMO",300
2425,,,,,,,"2016-07-01 00:15:22","Active","echasin","2016-07-01 00:00:00","DEMO",300
2426,,,,,,,"2016-07-01 00:15:23","Active","echasin","2016-07-01 00:00:00","DEMO",300
2427,,,,,,,"2016-07-01 00:15:24","Active","echasin","2016-07-01 00:00:00","DEMO",300
2428,,,,,,,"2016-07-01 00:15:25","Active","echasin","2016-07-01 00:00:00","DEMO",300
2429,,,,,,,"2016-07-01 00:15:26","Active","echasin","2016-07-01 00:00:00","DEMO",300
2430,,,,,,,"2016-07-01 00:15:27","Active","echasin","2016-07-01 00:00:00","DEMO",300
2431,,,,,,,"2016-07-01 00:15:28","Active","echasin","2016-07-01 00:00:00","DEMO",300
2432,,,,,,,"2016-07-01 00:15:29","Active","echasin","2016-07-01 00:00:00","DEMO",300
2433,,,,,,,"2016-07-01 00:15:30","Active","echasin","2016-07-01 00:00:00","DEMO",300
2434,,,,,,,"2016-07-01 00:15:31","Active","echasin","2016-07-01 00:00:00","DEMO",300
2435,,,,,,,"2016-07-01 00:15:32","Active","echasin","2016-07-01 00:00:00","DEMO",300
2436,,,,,,,"2016-07-01 00:15:33","Active","echasin","2016-07-01 00:00:00","DEMO",300
2437,,,,,,,"2016-07-01 00:15:34","Active","echasin","2016-07-01 00:00:00","DEMO",300
2438,,,,,,,"2016-07-01 00:15:35","Active","echasin","2016-07-01 00:00:00","DEMO",300
2439,,,,,,,"2016-07-01 00:15:36","Active","echasin","2016-07-01 00:00:00","DEMO",300
2440,,,,,,,"2016-07-01 00:15:37","Active","echasin","2016-07-01 00:00:00","DEMO",300
2441,,,,,,,"2016-07-01 00:15:38","Active","echasin","2016-07-01 00:00:00","DEMO",300
2442,,,,,,,"2016-07-01 00:15:39","Active","echasin","2016-07-01 00:00:00","DEMO",300
2443,,,,,,,"2016-07-01 00:15:40","Active","echasin","2016-07-01 00:00:00","DEMO",300
2444,,,,,,,"2016-07-01 00:15:41","Active","echasin","2016-07-01 00:00:00","DEMO",300
2445,,,,,,,"2016-07-01 00:15:42","Active","echasin","2016-07-01 00:00:00","DEMO",300
2446,,,,,,,"2016-07-01 00:15:43","Active","echasin","2016-07-01 00:00:00","DEMO",300
2447,,,,,,,"2016-07-01 00:15:44","Active","echasin","2016-07-01 00:00:00","DEMO",300
2448,,,,,,,"2016-07-01 00:15:45","Active","echasin","2016-07-01 00:00:00","DEMO",300
2449,,,,,,,"2016-07-01 00:15:46","Active","echasin","2016-07-01 00:00:00","DEMO",300
2450,,,,,,,"2016-07-01 00:15:47","Active","echasin","2016-07-01 00:00:00","DEMO",300
2451,,,,,,,"2016-07-01 00:15:48","Active","echasin","2016-07-01 00:00:00","DEMO",300
2452,,,,,,,"2016-07-01 00:15:49","Active","echasin","2016-07-01 00:00:00","DEMO",300
2453,,,,,,,"2016-07-01 00:15:50","Active","echasin","2016-07-01 00:00:00","DEMO",300
2454,,,,,,,"2016-07-01 00:15:51","Active","echasin","2016-07-01 00:00:00","DEMO",300
2455,,,,,,,"2016-07-01 00:15:52","Active","echasin","2016-07-01 00:00:00","DEMO",300
2456,,,,,,,"2016-07-01 00:15:53","Active","echasin","2016-07-01 00:00:00","DEMO",300
2457,,,,,,,"2016-07-01 00:15:54","Active","echasin","2016-07-01 00:00:00","DEMO",300
2458,,,,,,,"2016-07-01 00:15:55","Active","echasin","2016-07-01 00:00:00","DEMO",300
2459,,,,,,,"2016-07-01 00:15:56","Active","echasin","2016-07-01 00:00:00","DEMO",300
2460,,,,,,,"2016-07-01 00:15:57","Active","echasin","2016-07-01 00:00:00","DEMO",300
2461,,,,,,,"2016-07-01 00:15:58","Active","echasin","2016-07-01 00:00:00","DEMO",300
2462,,,,,,,"2016-07-01 00:15:59","Active","echasin","2016-07-01 00:00:00","DEMO",300
2463,,,,,,,"2016-07-01 00:15:60","Active","echasin","2016-07-01 00:00:00","DEMO",300
2464,,,,,,,"2016-07-01 00:15:00","Active","echasin","2016-07-01 00:00:00","DEMO",300
2465,,,,,,,"2016-07-01 00:15:01","Active","echasin","2016-07-01 00:00:00","DEMO",300
2466,,,,,,,"2016-07-01 00:15:02","Active","echasin","2016-07-01 00:00:00","DEMO",300
2467,,,,,,,"2016-07-01 00:15:03","Active","echasin","2016-07-01 00:00:00","DEMO",300
2468,,,,,,,"2016-07-01 00:15:04","Active","echasin","2016-07-01 00:00:00","DEMO",300
2469,,,,,,,"2016-07-01 00:15:05","Active","echasin","2016-07-01 00:00:00","DEMO",300
2470,,,,,,,"2016-07-01 00:15:06","Active","echasin","2016-07-01 00:00:00","DEMO",300
2471,,,,,,,"2016-07-01 00:15:07","Active","echasin","2016-07-01 00:00:00","DEMO",300
2472,,,,,,,"2016-07-01 00:15:08","Active","echasin","2016-07-01 00:00:00","DEMO",300
2473,,,,,,,"2016-07-01 00:15:09","Active","echasin","2016-07-01 00:00:00","DEMO",300
2474,,,,,,,"2016-07-01 00:15:10","Active","echasin","2016-07-01 00:00:00","DEMO",300
2475,,,,,,,"2016-07-01 00:15:11","Active","echasin","2016-07-01 00:00:00","DEMO",300
2476,,,,,,,"2016-07-01 00:15:12","Active","echasin","2016-07-01 00:00:00","DEMO",300
2477,,,,,,,"2016-07-01 00:15:13","Active","echasin","2016-07-01 00:00:00","DEMO",300
2478,,,,,,,"2016-07-01 00:15:14","Active","echasin","2016-07-01 00:00:00","DEMO",300
2479,,,,,,,"2016-07-01 00:15:15","Active","echasin","2016-07-01 00:00:00","DEMO",300
2480,,,,,,,"2016-07-01 00:15:16","Active","echasin","2016-07-01 00:00:00","DEMO",300
2481,,,,,,,"2016-07-01 00:15:17","Active","echasin","2016-07-01 00:00:00","DEMO",300
2482,,,,,,,"2016-07-01 00:15:18","Active","echasin","2016-07-01 00:00:00","DEMO",300
2483,,,,,,,"2016-07-01 00:15:19","Active","echasin","2016-07-01 00:00:00","DEMO",300
2484,,,,,,,"2016-07-01 00:15:20","Active","echasin","2016-07-01 00:00:00","DEMO",300
2485,,,,,,,"2016-07-01 00:15:21","Active","echasin","2016-07-01 00:00:00","DEMO",300
2486,,,,,,,"2016-07-01 00:15:22","Active","echasin","2016-07-01 00:00:00","DEMO",300
2487,,,,,,,"2016-07-01 00:15:23","Active","echasin","2016-07-01 00:00:00","DEMO",300
2488,,,,,,,"2016-07-01 00:15:24","Active","echasin","2016-07-01 00:00:00","DEMO",300
2489,,,,,,,"2016-07-01 00:15:25","Active","echasin","2016-07-01 00:00:00","DEMO",300
2490,,,,,,,"2016-07-01 00:15:26","Active","echasin","2016-07-01 00:00:00","DEMO",300
2491,,,,,,,"2016-07-01 00:15:27","Active","echasin","2016-07-01 00:00:00","DEMO",300
2492,,,,,,,"2016-07-01 00:15:28","Active","echasin","2016-07-01 00:00:00","DEMO",300
2493,,,,,,,"2016-07-01 00:15:29","Active","echasin","2016-07-01 00:00:00","DEMO",300
2494,,,,,,,"2016-07-01 00:15:30","Active","echasin","2016-07-01 00:00:00","DEMO",300
2495,,,,,,,"2016-07-01 00:15:31","Active","echasin","2016-07-01 00:00:00","DEMO",300
2496,,,,,,,"2016-07-01 00:15:32","Active","echasin","2016-07-01 00:00:00","DEMO",300
2497,,,,,,,"2016-07-01 00:15:33","Active","echasin","2016-07-01 00:00:00","DEMO",300
2498,,,,,,,"2016-07-01 00:15:34","Active","echasin","2016-07-01 00:00:00","DEMO",300
2499,,,,,,,"2016-07-01 00:15:35","Active","echasin","2016-07-01 00:00:00","DEMO",300
2500,,,,,,,"2016-07-01 00:15:36","Active","echasin","2016-07-01 00:00:00","DEMO",300
2501,,,,,,,"2016-07-01 00:15:37","Active","echasin","2016-07-01 00:00:00","DEMO",300
2502,,,,,,,"2016-07-01 00:15:38","Active","echasin","2016-07-01 00:00:00","DEMO",300
2503,,,,,,,"2016-07-01 00:15:39","Active","echasin","2016-07-01 00:00:00","DEMO",300
2504,,,,,,,"2016-07-01 00:15:40","Active","echasin","2016-07-01 00:00:00","DEMO",300
2505,,,,,,,"2016-07-01 00:15:41","Active","echasin","2016-07-01 00:00:00","DEMO",300
2506,,,,,,,"2016-07-01 00:15:42","Active","echasin","2016-07-01 00:00:00","DEMO",300
2507,,,,,,,"2016-07-01 00:15:43","Active","echasin","2016-07-01 00:00:00","DEMO",300
2508,,,,,,,"2016-07-01 00:15:44","Active","echasin","2016-07-01 00:00:00","DEMO",300
2509,,,,,,,"2016-07-01 00:15:45","Active","echasin","2016-07-01 00:00:00","DEMO",300
2510,,,,,,,"2016-07-01 00:15:46","Active","echasin","2016-07-01 00:00:00","DEMO",300
2511,,,,,,,"2016-07-01 00:15:47","Active","echasin","2016-07-01 00:00:00","DEMO",300
2512,,,,,,,"2016-07-01 00:15:48","Active","echasin","2016-07-01 00:00:00","DEMO",300
2513,,,,,,,"2016-07-01 00:15:49","Active","echasin","2016-07-01 00:00:00","DEMO",300
2514,,,,,,,"2016-07-01 00:15:50","Active","echasin","2016-07-01 00:00:00","DEMO",300
2515,,,,,,,"2016-07-01 00:15:51","Active","echasin","2016-07-01 00:00:00","DEMO",300
2516,,,,,,,"2016-07-01 00:15:52","Active","echasin","2016-07-01 00:00:00","DEMO",300
2517,,,,,,,"2016-07-01 00:15:53","Active","echasin","2016-07-01 00:00:00","DEMO",300
2518,,,,,,,"2016-07-01 00:15:54","Active","echasin","2016-07-01 00:00:00","DEMO",300
2519,,,,,,,"2016-07-01 00:15:55","Active","echasin","2016-07-01 00:00:00","DEMO",300
2520,,,,,,,"2016-07-01 00:15:56","Active","echasin","2016-07-01 00:00:00","DEMO",300
2521,,,,,,,"2016-07-01 00:15:57","Active","echasin","2016-07-01 00:00:00","DEMO",300
2522,,,,,,,"2016-07-01 00:15:58","Active","echasin","2016-07-01 00:00:00","DEMO",300
2523,,,,,,,"2016-07-01 00:15:59","Active","echasin","2016-07-01 00:00:00","DEMO",300
2524,,,,,,,"2016-07-01 00:15:60","Active","echasin","2016-07-01 00:00:00","DEMO",300
2525,,,,,,,"2016-07-01 00:16:00","Active","echasin","2016-07-01 00:00:00","DEMO",300
2526,,,,,,,"2016-07-01 00:16:01","Active","echasin","2016-07-01 00:00:00","DEMO",300
2527,,,,,,,"2016-07-01 00:16:02","Active","echasin","2016-07-01 00:00:00","DEMO",300
2528,,,,,,,"2016-07-01 00:16:03","Active","echasin","2016-07-01 00:00:00","DEMO",300
2529,,,,,,,"2016-07-01 00:16:04","Active","echasin","2016-07-01 00:00:00","DEMO",300
2530,,,,,,,"2016-07-01 00:16:05","Active","echasin","2016-07-01 00:00:00","DEMO",300
2531,,,,,,,"2016-07-01 00:16:06","Active","echasin","2016-07-01 00:00:00","DEMO",300
2532,,,,,,,"2016-07-01 00:16:07","Active","echasin","2016-07-01 00:00:00","DEMO",300
2533,,,,,,,"2016-07-01 00:16:08","Active","echasin","2016-07-01 00:00:00","DEMO",300
2534,,,,,,,"2016-07-01 00:16:09","Active","echasin","2016-07-01 00:00:00","DEMO",300
2535,,,,,,,"2016-07-01 00:16:10","Active","echasin","2016-07-01 00:00:00","DEMO",300
2536,,,,,,,"2016-07-01 00:16:11","Active","echasin","2016-07-01 00:00:00","DEMO",300
2537,,,,,,,"2016-07-01 00:16:12","Active","echasin","2016-07-01 00:00:00","DEMO",300
2538,,,,,,,"2016-07-01 00:16:13","Active","echasin","2016-07-01 00:00:00","DEMO",300
2539,,,,,,,"2016-07-01 00:16:14","Active","echasin","2016-07-01 00:00:00","DEMO",300
2540,,,,,,,"2016-07-01 00:16:15","Active","echasin","2016-07-01 00:00:00","DEMO",300
2541,,,,,,,"2016-07-01 00:16:16","Active","echasin","2016-07-01 00:00:00","DEMO",300
2542,,,,,,,"2016-07-01 00:16:17","Active","echasin","2016-07-01 00:00:00","DEMO",300
2543,,,,,,,"2016-07-01 00:16:18","Active","echasin","2016-07-01 00:00:00","DEMO",300
2544,,,,,,,"2016-07-01 00:16:19","Active","echasin","2016-07-01 00:00:00","DEMO",300
2545,,,,,,,"2016-07-01 00:16:20","Active","echasin","2016-07-01 00:00:00","DEMO",300
2546,,,,,,,"2016-07-01 00:16:21","Active","echasin","2016-07-01 00:00:00","DEMO",300
2547,,,,,,,"2016-07-01 00:16:22","Active","echasin","2016-07-01 00:00:00","DEMO",300
2548,,,,,,,"2016-07-01 00:16:23","Active","echasin","2016-07-01 00:00:00","DEMO",300
2549,,,,,,,"2016-07-01 00:16:24","Active","echasin","2016-07-01 00:00:00","DEMO",300
2550,,,,,,,"2016-07-01 00:16:25","Active","echasin","2016-07-01 00:00:00","DEMO",300
2551,,,,,,,"2016-07-01 00:16:26","Active","echasin","2016-07-01 00:00:00","DEMO",300
2552,,,,,,,"2016-07-01 00:16:27","Active","echasin","2016-07-01 00:00:00","DEMO",300
2553,,,,,,,"2016-07-01 00:16:28","Active","echasin","2016-07-01 00:00:00","DEMO",300
2554,,,,,,,"2016-07-01 00:16:29","Active","echasin","2016-07-01 00:00:00","DEMO",300
2555,,,,,,,"2016-07-01 00:16:30","Active","echasin","2016-07-01 00:00:00","DEMO",300
2556,,,,,,,"2016-07-01 00:16:31","Active","echasin","2016-07-01 00:00:00","DEMO",300
2557,,,,,,,"2016-07-01 00:16:32","Active","echasin","2016-07-01 00:00:00","DEMO",300
2558,,,,,,,"2016-07-01 00:16:33","Active","echasin","2016-07-01 00:00:00","DEMO",300
2559,,,,,,,"2016-07-01 00:16:34","Active","echasin","2016-07-01 00:00:00","DEMO",300
2560,,,,,,,"2016-07-01 00:16:35","Active","echasin","2016-07-01 00:00:00","DEMO",300
2561,,,,,,,"2016-07-01 00:16:36","Active","echasin","2016-07-01 00:00:00","DEMO",300
2562,,,,,,,"2016-07-01 00:16:37","Active","echasin","2016-07-01 00:00:00","DEMO",300
2563,,,,,,,"2016-07-01 00:16:38","Active","echasin","2016-07-01 00:00:00","DEMO",300
2564,,,,,,,"2016-07-01 00:16:39","Active","echasin","2016-07-01 00:00:00","DEMO",300
2565,,,,,,,"2016-07-01 00:16:40","Active","echasin","2016-07-01 00:00:00","DEMO",300
2566,,,,,,,"2016-07-01 00:16:41","Active","echasin","2016-07-01 00:00:00","DEMO",300
2567,,,,,,,"2016-07-01 00:16:42","Active","echasin","2016-07-01 00:00:00","DEMO",300
2568,,,,,,,"2016-07-01 00:16:43","Active","echasin","2016-07-01 00:00:00","DEMO",300
2569,,,,,,,"2016-07-01 00:16:44","Active","echasin","2016-07-01 00:00:00","DEMO",300
2570,,,,,,,"2016-07-01 00:16:45","Active","echasin","2016-07-01 00:00:00","DEMO",300
2571,,,,,,,"2016-07-01 00:16:46","Active","echasin","2016-07-01 00:00:00","DEMO",300
2572,,,,,,,"2016-07-01 00:16:47","Active","echasin","2016-07-01 00:00:00","DEMO",300
2573,,,,,,,"2016-07-01 00:16:48","Active","echasin","2016-07-01 00:00:00","DEMO",300
2574,,,,,,,"2016-07-01 00:16:49","Active","echasin","2016-07-01 00:00:00","DEMO",300
2575,,,,,,,"2016-07-01 00:16:50","Active","echasin","2016-07-01 00:00:00","DEMO",300
2576,,,,,,,"2016-07-01 00:16:51","Active","echasin","2016-07-01 00:00:00","DEMO",300
2577,,,,,,,"2016-07-01 00:16:52","Active","echasin","2016-07-01 00:00:00","DEMO",300
2578,,,,,,,"2016-07-01 00:16:53","Active","echasin","2016-07-01 00:00:00","DEMO",300
2579,,,,,,,"2016-07-01 00:16:54","Active","echasin","2016-07-01 00:00:00","DEMO",300
2580,,,,,,,"2016-07-01 00:16:55","Active","echasin","2016-07-01 00:00:00","DEMO",300
2581,,,,,,,"2016-07-01 00:16:56","Active","echasin","2016-07-01 00:00:00","DEMO",300
2582,,,,,,,"2016-07-01 00:16:57","Active","echasin","2016-07-01 00:00:00","DEMO",300
2583,,,,,,,"2016-07-01 00:16:58","Active","echasin","2016-07-01 00:00:00","DEMO",300
2584,,,,,,,"2016-07-01 00:16:59","Active","echasin","2016-07-01 00:00:00","DEMO",300
2585,,,,,,,"2016-07-01 00:16:60","Active","echasin","2016-07-01 00:00:00","DEMO",300
2586,,,,,,,"2016-07-01 00:17:00","Active","echasin","2016-07-01 00:00:00","DEMO",300
2587,,,,,,,"2016-07-01 00:17:01","Active","echasin","2016-07-01 00:00:00","DEMO",300
2588,,,,,,,"2016-07-01 00:17:02","Active","echasin","2016-07-01 00:00:00","DEMO",300
2589,,,,,,,"2016-07-01 00:17:03","Active","echasin","2016-07-01 00:00:00","DEMO",300
2590,,,,,,,"2016-07-01 00:17:04","Active","echasin","2016-07-01 00:00:00","DEMO",300
2591,,,,,,,"2016-07-01 00:17:05","Active","echasin","2016-07-01 00:00:00","DEMO",300
2592,,,,,,,"2016-07-01 00:17:06","Active","echasin","2016-07-01 00:00:00","DEMO",300
2593,,,,,,,"2016-07-01 00:17:07","Active","echasin","2016-07-01 00:00:00","DEMO",300
2594,,,,,,,"2016-07-01 00:17:08","Active","echasin","2016-07-01 00:00:00","DEMO",300
2595,,,,,,,"2016-07-01 00:17:09","Active","echasin","2016-07-01 00:00:00","DEMO",300
2596,,,,,,,"2016-07-01 00:17:10","Active","echasin","2016-07-01 00:00:00","DEMO",300
2597,,,,,,,"2016-07-01 00:17:11","Active","echasin","2016-07-01 00:00:00","DEMO",300
2598,,,,,,,"2016-07-01 00:17:12","Active","echasin","2016-07-01 00:00:00","DEMO",300
2599,,,,,,,"2016-07-01 00:17:13","Active","echasin","2016-07-01 00:00:00","DEMO",300
2600,,,,,,,"2016-07-01 00:17:14","Active","echasin","2016-07-01 00:00:00","DEMO",300
2601,,,,,,,"2016-07-01 00:17:15","Active","echasin","2016-07-01 00:00:00","DEMO",300
2602,,,,,,,"2016-07-01 00:17:16","Active","echasin","2016-07-01 00:00:00","DEMO",300
2603,,,,,,,"2016-07-01 00:17:17","Active","echasin","2016-07-01 00:00:00","DEMO",300
2604,,,,,,,"2016-07-01 00:17:18","Active","echasin","2016-07-01 00:00:00","DEMO",300
2605,,,,,,,"2016-07-01 00:17:19","Active","echasin","2016-07-01 00:00:00","DEMO",300
2606,,,,,,,"2016-07-01 00:17:20","Active","echasin","2016-07-01 00:00:00","DEMO",300
2607,,,,,,,"2016-07-01 00:17:21","Active","echasin","2016-07-01 00:00:00","DEMO",300
2608,,,,,,,"2016-07-01 00:17:22","Active","echasin","2016-07-01 00:00:00","DEMO",300
2609,,,,,,,"2016-07-01 00:17:23","Active","echasin","2016-07-01 00:00:00","DEMO",300
2610,,,,,,,"2016-07-01 00:17:24","Active","echasin","2016-07-01 00:00:00","DEMO",300
2611,,,,,,,"2016-07-01 00:17:25","Active","echasin","2016-07-01 00:00:00","DEMO",300
2612,,,,,,,"2016-07-01 00:17:26","Active","echasin","2016-07-01 00:00:00","DEMO",300
2613,,,,,,,"2016-07-01 00:17:27","Active","echasin","2016-07-01 00:00:00","DEMO",300
2614,,,,,,,"2016-07-01 00:17:28","Active","echasin","2016-07-01 00:00:00","DEMO",300
2615,,,,,,,"2016-07-01 00:17:29","Active","echasin","2016-07-01 00:00:00","DEMO",300
2616,,,,,,,"2016-07-01 00:17:30","Active","echasin","2016-07-01 00:00:00","DEMO",300
2617,,,,,,,"2016-07-01 00:17:31","Active","echasin","2016-07-01 00:00:00","DEMO",300
2618,,,,,,,"2016-07-01 00:17:32","Active","echasin","2016-07-01 00:00:00","DEMO",300
2619,,,,,,,"2016-07-01 00:17:33","Active","echasin","2016-07-01 00:00:00","DEMO",300
2620,,,,,,,"2016-07-01 00:17:34","Active","echasin","2016-07-01 00:00:00","DEMO",300
2621,,,,,,,"2016-07-01 00:17:35","Active","echasin","2016-07-01 00:00:00","DEMO",300
2622,,,,,,,"2016-07-01 00:17:36","Active","echasin","2016-07-01 00:00:00","DEMO",300
2623,,,,,,,"2016-07-01 00:17:37","Active","echasin","2016-07-01 00:00:00","DEMO",300
2624,,,,,,,"2016-07-01 00:17:38","Active","echasin","2016-07-01 00:00:00","DEMO",300
2625,,,,,,,"2016-07-01 00:17:39","Active","echasin","2016-07-01 00:00:00","DEMO",300
2626,,,,,,,"2016-07-01 00:17:40","Active","echasin","2016-07-01 00:00:00","DEMO",300
2627,,,,,,,"2016-07-01 00:17:41","Active","echasin","2016-07-01 00:00:00","DEMO",300
2628,,,,,,,"2016-07-01 00:17:42","Active","echasin","2016-07-01 00:00:00","DEMO",300
